time,reference[0],output_ideal[0],output_secure[0],control_ideal[0],control_secure[0],control_error[0],output_error[0]
3.9000000000000004,0,-0.093561811621336283,-0.093561811621337879,0.93638415695477906,0.9363841569547785,5.5511151231257827e-16,1.5959455978986625e-15
4,0,0.055406791440500057,0.055406791440498551,0.77236493625204861,0.77236493625204872,-1.1102230246251565e-16,1.5057399771478686e-15
4.1000000000000005,0,0.16985673910452539,0.16985673910452401,0.62798066643675754,0.62798066643675621,1.3322676295501878e-15,1.3877787807814457e-15
4.2000000000000002,0,0.25498060066738104,0.25498060066737976,0.50202544833304064,0.50202544833303964,9.9920072216264089e-16,1.27675647831893e-15
4.2999999999999998,0,0.31545678830840801,0.31545678830840679,0.39315666472401034,0.39315666472401029,5.5511151231257827e-17,1.2212453270876722e-15
4.4000000000000004,0,0.35546134756910552,0.3554613475691043,0.29995513666249796,0.29995513666249907,-1.1102230246251565e-15,1.2212453270876722e-15
4.5,0,0.37868818685279165,0.37868818685279043,0.2209735214957671,0.22097352149576674,3.6082248300317588e-16,1.2212453270876722e-15
4.6000000000000005,0,0.38837541371837753,0.38837541371837647,0.15477451388962704,0.15477451388962821,-1.1657341758564144e-15,1.0547118733938987e-15
4.7000000000000002,0,0.3873358324168007,0.3873358324167997,0.099960286948795662,0.09996028694879594,-2.7755575615628914e-16,9.9920072216264089e-16
4.8000000000000007,0,0.37799000025302409,0.37799000025302315,0.055194482419983482,0.055194482419985036,-1.5543122344752192e-15,9.4368957093138306e-16
4.9000000000000004,0,0.36240054211842587,0.3624005421184251,0.019217930633225633,0.019217930633227315,-1.6826817716975029e-15,7.7715611723760958e-16
5,0,0.34230668552321725,0.34230668552321664,-0.0091408448369127981,-0.0091408448369119568,-8.4134088584875144e-16,6.106226635438361e-16
